Video name; Average elapsed time (ms) per frame
3715429501;3.070614666243394
3810054574;2.8178263788421947
3407992311;3.2150735090176266
3504083604;2.91002170642217
3629928686;3.032457918425401
3627681183;3.095747795701027
3459410764;3.3518413568536443
3015973424;3.322746223459641
3437816776;3.486252116660277
3263720175;4.016933074841897
3744752110;3.4581568172822394
3359662128;3.7873696157087884
3358799122;2.8788452699780462
3583315023;3.2963143891344466
2999049224;2.860572633643945
3218223446;3.0506988282004994
3489123822;3.2591380334148803
3747645672;3.7822602950036526
3710887216;2.9930876940488815
3459287580;3.8386941781888404
3471567822;3.099404473602772
3664548641;3.350862354040146
3318634083;3.09951381534338
3179649855;3.5295664835721254
3588022983;3.4060003397365413
3699539878;3.4586100491384664
3561516939;3.182451009253661
3337642103;3.5290686850746473
3546788918;3.2790156523386638
3521396571;2.9303909952441853
3589925544;3.3694102993855872
3860380907;3.122427356739839
3496871384;2.9566529586911203
3339962845;3.319327341020107
3781419322;3.3634220535556474
3374751086;3.118915654718876
3469529939;2.9628311122457185
3763235915;3.266965434576074
3343535739;3.2509259040157
3321308714;3.411994230002165
3617102785;3.1195699925223987
3699089579;3.381648293385903
3533765114;3.19030206464231
3590551873;3.0948711479703586
3488252741;3.46593015268445
3591184129;2.893664635717869
3647017501;3.1074083553006253
3516162818;3.0694446712732315
3611217365;3.282783112799128
3722785424;3.391157262523969
3240926995;3.1075704207022983
3357588876;3.5068679428100586
3718963712;3.4572992213070393
3339387387;3.4398238882422447
3431305644;3.9794958165536323
3369925072;3.0116888026396436
3819966572;3.00835468173027
