Video name; Average elapsed time (ms) per frame
3263720175;50.807732899983726
3337642103;49.2912385781606
3588022983;49.20766309897105
3358799122;49.49003739356995
3819966572;49.48177067438761
3589925544;49.30902614196142
3744752110;49.53097651402155
3718963712;48.98843157291412
3516162818;48.991166814168295
3240926995;48.98898762067159
2999049224;49.06935898462931
3699539878;49.3622522354126
3015973424;49.494584699471794
3407992311;49.19094365437825
3627681183;49.130478366216025
3374751086;48.974195082982384
3617102785;49.14752335548401
3583315023;49.18575896819433
3469529939;49.0898424466451
3218223446;49.284382311503094
3489123822;49.276113172372185
3546788918;49.58125327428182
3781419322;49.14904330174128
3763235915;48.82483295599619
3590551873;48.83492449124654
3722785424;49.37472308476766
3359662128;50.326475401719414
3629928686;49.58951457341512
3647017501;49.11836620171865
3496871384;49.172079690297444
3318634083;49.842614301045735
3860380907;49.04359579086304
3339387387;50.28590567906698
3521396571;48.788574361801146
3710887216;49.00433953603109
3591184129;48.96603527069092
3504083604;48.78894074757894
3699089579;49.41920655965805
3321308714;50.20453808705012
3533765114;49.29576629400253
3437816776;49.36312836408615
3369925072;49.39417834281922
3810054574;48.5631245136261
3431305644;49.34143614768982
3343535739;50.07657200495402
3715429501;49.072716061274214
3459287580;50.0604833761851
3179649855;49.52762267986933
3357588876;50.500853099823
3459410764;49.2087829430898
3561516939;49.31450139681498
3339962845;49.62654004096985
3664548641;49.47651106119156
3611217365;49.417853673299156
3488252741;49.830630699793495
3471567822;49.10182518959046
3747645672;49.75535931189855
